jname,x,y,hex_color
"Genetic Testing and Molecular Biomarkers",0.7626351091628182,0.4693435353982684,#FF0000
"Neuropsychiatrie",0.4985780305127424,0.19896227959692148,#CDC673
"Human Heredity",0.7509206812198864,0.4725842250782453,#FF0000
"Journal of Urban Design",0.3453963452884653,0.5243339540916288,#ffff0c
"Journal of Dental Research",0.5762461214160719,0.43100708473037397,#8B6508
"Cancer Epidemiology",0.8118203014800636,0.4708043754108117,#8B6508
"Cahiers De Biologie Marine",0.5490254368253282,0.9494167340531656,#20c157
"Higher Education in Europe",0.3373786338762889,0.04583937157702733,#ffff0c
"Functional Plant Biology",0.6843902443246929,0.826721097129271,#20c157
"Administration & Society",0.2531702880416385,0.3825603863233546,#ffff0c
"Pediatric Diabetes",0.7654894936592038,0.3747284110619985,#FF0000
"Transplant International",0.9074031640915108,0.3461377833146832,#FF0000
"Human Resources for Health",0.6398650366551455,0.3780831852153837,#8B6508
"Studies in Logic and Practical Reasoning",0.07066648458536304,0.5828208586932201,#fb01ff
"British Dental Journal",0.5815449483988541,0.418204858987488,#8B6508
"Journal of Genetics and Genomics",0.7233190359010229,0.7963184637939288,#20c157
"IEEE Control Systems Magazine",0.23796608287775325,0.7028226088966747,#fb01ff
"Technology Analysis & Strategic Management",0.2788580310699971,0.4715957932084749,#ffff0c
"Neurology Psychiatry and Brain Research",0.5203029507755678,0.22292932578292607,#CDC673
"Comptes Rendus De L Academie Des Sciences Serie Ii Fascicule C-chimie",0.5341672499523001,0.6674085134256071,#0001fa
"Economics Letters",0.1384814286036675,0.4707319747985276,#ffff0c
"Developments in Integrated Environmental Assessment",0.41154297281560304,0.5760664754436207,#2dffff
"European Journal of Oral Sciences",0.5803795196294237,0.43079138607483375,#8B6508
"The Journal of Membrane Biology",0.7084467816220829,0.5619571907796593,#8B0000
"Journal of Social Work Practice",0.37583830546434976,0.17218577032421273,#8B6508
"Surgical Laparoscopy Endoscopy & Percutaneous Techniques",0.8369928733983006,0.2338081051546342,#FF0000
"Current Hypertension Reviews",0.8095963028887038,0.34675786528638225,#8B6508
"Revue Roumaine De Chimie",0.5158025992772327,0.6866199492022035,#0001fa
"International Journal of Postharvest Technology and Innovation",0.6672961489309538,0.7367931663220764,#6B8E23
"Harvard Journal of Law and Public Policy",0.2685674821507936,0.332561848802432,#ffff0c
"Expert Review of Anti-infective Therapy",0.8315797821722162,0.6730171157687794,#8B0000
"Neuromolecular Medicine",0.5156648963821936,0.3648151021799945,#CDC673
"Minerva",0.3018051152127019,0.4843102473174613,#ffff0c
"International Journal of Zoological Research",0.7821702374827384,0.7772655449882296,#20c157
"Shilap-revista De Lepidopterologia",0.6199519260007684,0.9514686993371094,#20c157
"Axiomathes",0.05734816022487022,0.3118263254203906,#EE9A00
"Fish Physiology",0.5631022235536277,0.9843069100440108,#20c157
"Hokkaido Mathematical Journal",0.13112176526944716,0.7768637021878292,#663788
"Skull Base Surgery",0.6826011684860916,0.16537019193888025,#CDC673
"Alternative Therapies in Health and Medicine",0.5898642555930208,0.15066046691262214,#CDC673
"Colloids and Surfaces A: Physicochemical and Engineering Aspects",0.492155548033417,0.7300060441271424,#0001fa
"Acta Crystallographica Section E-structure Reports Online",0.5206396652061941,0.6548121032599555,#0001fa
"Foundations and Trends in Networking",0.13172186028155333,0.6201219752883551,#fb01ff
"Archives of Family Medicine",0.6248241303899515,0.3059990565575835,#8B6508
"Genetic Counseling",0.7539141833872818,0.4542692763827034,#FF0000
"North American Journal of Fisheries Management",0.5254426314970893,0.968921087350999,#20c157
"Social Science Japan Journal",0.1977960820001709,0.2949559937258258,#ffff0c
"Language Policy",0.25425682560928337,0.09221710080216032,#ffff0c
"New Perspectives on Turkey",0.2218116641274312,0.3029164375514887,#ffff0c
"Cutaneous and Ocular Toxicology",0.6067398500551764,0.5087134445061053,#FF0000
"Innovations in Education and Teaching International",0.3346212894279101,0.0826432953167975,#ffff0c
"Spektrum Der Augenheilkunde",0.5232469438066173,0.43525102149534295,#8B6508
"Biofutur",0.7298069078553018,0.7101547778244858,#6B8E23
"Cell Biology Education",0.3520961632002706,0.10585710475968788,#ffff0c
"Bangladesh Journal of Plant Taxonomy",0.6387393464088692,0.8418510470778822,#20c157
"Dental Materials",0.5782734994380656,0.43909192798658137,#8B6508
"Commentarii Mathematici Helvetici",0.1143992838030329,0.7200368344488323,#663788
"Propellants, Explosives, Pyrotechnics",0.4549872945239477,0.6176483148486154,#2dffff
"Augmentative and Alternative Communication",0.4787625011953169,0.05086361489276022,#CDC673
"Journal of Management",0.3265391547940469,0.4043898865344624,#ffff0c
"Advances in Accounting",0.060304583409208336,0.4207550920975496,#ffff0c
"Transactions of The Institute of Metal Finishing",0.4095384695497684,0.7235674890761066,#2dffff
"Educational Studies",0.3696688435942684,0.02920493297854645,#ffff0c
"Iet Optoelectronics",0.3627775173502096,0.6396439643093474,#663788
"Health Promotion International",0.6197812977846443,0.3488721711537941,#8B6508
"Sarsia",0.5473948172409004,0.9496759753536452,#20c157
"Archives of Pathology & Laboratory Medicine",0.8761559278690431,0.4399211223500571,#FF0000
"BMC Medical Genomics",0.7754528456905502,0.4788558810553867,#8B0000
"New Astronomy Reviews",0.281830878352448,0.8867678178081387,#663788
"NeuroRehabilitation",0.540902934817903,0.10231992712236396,#CDC673
"Revista Mvz Cordoba",0.8275140922818354,0.7906412206758129,#8B0000
"Proceedings of The Institution of Civil Engineers-water and Maritime Engineering",0.4752589534682201,0.8409889214267458,#2dffff
"Nano Letters",0.4798974043863909,0.6312731414295985,#0001fa
"Journal of Comparative Pathology",0.8516956398807188,0.77293649291486,#8B0000
"Systems Analysis Modelling Simulation",0.2241388496746264,0.7060275348586236,#fb01ff
"Current History",0.2105641111559832,0.3093875380116866,#ffff0c
"College Literature",0.15702115907340355,0.20153084172948013,#EE9A00
"Medico-legal Journal",0.5592406308550383,0.2731096167608403,#CDC673
"Hereditas",0.7367184769985151,0.8152363388363028,#20c157
"Turkish Studies",0.20390134066753265,0.3198491758613878,#ffff0c
"Revista De Cercetare Si Interventie Sociala",0.2718245979418641,0.2535520028868543,#ffff0c
"Laser Physics",0.3766419891138513,0.6456254245448625,#663788
"Libri",0.017973380504871333,0.5154486324877176,#fb01ff
"Feddes Repertorium",0.6430326727627179,0.8441426114533133,#20c157
"Turkish Online Journal of Educational Technology",0.3355308032236257,0.08846172317379301,#ffff0c
"Iet Communications",0.1296344780576711,0.6186121547374601,#fb01ff
"Journal of Biomechanics",0.5148849518124983,0.5278337736629204,#8B6508
"Revista Mexicana De Biodiversidad",0.6044858351677402,0.943206187153869,#20c157
"Obesity Research & Clinical Practice",0.6937780741801688,0.423002640864164,#8B6508
"Journal of Microbiological Methods",0.7697655761036661,0.7026099166752364,#20c157
"Salud Mental",0.505691872260427,0.2022407570062384,#ffff0c
"Journal of Perinatology",0.6939283926827431,0.2664745125469358,#FF0000
"Disability and Rehabilitation",0.5402458797648224,0.09693962243863427,#CDC673
"Technological Forecasting and Social Change",0.2891667621277673,0.4975371708563572,#ffff0c
"Journal of Forest Economics",0.4237076144357878,0.5243024018856839,#20c157
"Journal of Social Development in Africa",0.23595807963105506,0.2787987574745307,#ffff0c
"Russian Geology and Geophysics",0.3927587696648323,0.9395562860254274,#FF6600
"Food Australia",0.6667851121663281,0.6964678973435555,#6B8E23
"European Journal of Teacher Education",0.3645281334355091,0.041693018160421945,#ffff0c
"Physics and Chemistry of The Earth",0.4926575758297237,0.8218371949541288,#FF6600
"Journal of Manufacturing Science and Engineering-transactions of The Asme",0.25790893344431265,0.5601753845944248,#2dffff
"Journal of Composites Technology & Research",0.3452768683666516,0.7591621152745126,#2dffff
"Pacific Focus",0.198343715868366,0.3267854822548024,#ffff0c
"Mycologia",0.6742089381672076,0.8744700178737704,#20c157
"Reference and User Services Quarterly",0.009332423333387772,0.5028283567389078,#fb01ff
"Polymer Engineering and Science",0.4488706528261025,0.7291835354076555,#0001fa
"IEEE Transactions on Power Systems",0.2725987897912501,0.6293952184100171,#fb01ff
"Operative Techniques in Sports Medicine",0.7290169069947695,0.1111958655211346,#8B6508
"Annals of Global Analysis and Geometry",0.1085054409639974,0.7961511103011553,#663788
"Perspectives on European Politics and Society",0.21303777043151967,0.3448456268307071,#ffff0c
"Emergency Radiology",0.7701118902002401,0.20973327610160264,#CDC673
"Revista Brasileira De Fruticultura",0.6715788748285062,0.7618587633614295,#20c157
"Cladistics",0.6314563213904596,0.8922608587888674,#20c157
"Journal of Cardiovascular Translational Research",0.7972753937256303,0.330834077295583,#FF0000
"Journal of Applied Meteorology and Climatology",0.4795826064679456,0.8808890366740114,#FF6600
"World Bank Economic Review",0.1373571590531797,0.3683582101563977,#ffff0c
"Reactive & Functional Polymers",0.4584137002086808,0.7164714403833852,#0001fa
"Textile History",0.1626984715818029,0.2702206292897577,#EE9A00
"Journal of Veterinary Dentistry",0.8422571005989034,0.797509581282795,#8B6508
"Journal of Wildlife Diseases",0.8348162550097491,0.7571075105799224,#8B0000
"Nova Hedwigia",0.6662482914558757,0.8718669506622362,#20c157
"Scriptorium",0.08217321328289055,0.1896155390029504,#EE9A00
"Adicciones",0.4654849179594765,0.25238148744195665,#8B6508
"Baltic Journal of Management",0.3030095431579741,0.4276015835928517,#ffff0c
"Journal of Higher Education Policy and Management",0.3340242756758559,0.04950044247193148,#ffff0c
"Conservation Biology",0.5840137230723992,0.8843121553079946,#20c157
"Infancy",0.41385628721189255,0.11557086282751546,#ffff0c
"Earth-Science Reviews",0.4332671563562976,0.9121050582629068,#FF6600
"Journal of Plant Biochemistry and Biotechnology",0.694450365695788,0.801625158211346,#20c157
"Journal of Quality in Clinical Practice",0.6020016749649556,0.285277946786896,#8B6508
"Composites",0.4312889467597424,0.7509045314674071,#2dffff
"Radiotherapy and Oncology",0.824950802675038,0.4421161030936621,#FF0000
"Journal of Terramechanics",0.2781294384109016,0.7194406014203675,#2dffff
"Archives of General Psychiatry",0.5000923944260898,0.23599816599564485,#CDC673
"Clinical Endocrinology News",0.2665765379457839,0.6457046348187168,#FF0000
"Ecological Economics",0.4220711754918909,0.5387597603936961,#ffff0c
"Molecular Ecology Resources",0.7467793405402594,0.7957635407076622,#8B0000
"Journal of Scheduling",0.14934167498148787,0.6901822814112784,#ffff0c
"Lancet Neurology",0.6482839092777093,0.18606205341647108,#CDC673
"Journal of Rural Studies",0.4219572535337977,0.4918435969297312,#ffff0c
"Clinics in Plastic Surgery",0.7685935485252416,0.12594979987778776,#8B6508
"Universitas Psychologica",0.4030315556397197,0.2537424070592467,#ffff0c
"American Journal of Agricultural Economics",0.4486655650928041,0.5010743205775543,#ffff0c
"European Journal of Paediatric Neurology",0.6667494944944417,0.20881410146755866,#CDC673
"Journal of Materials in Civil Engineering",0.38856473513832,0.7975902781991852,#2dffff
"Concepts in Magnetic Resonance",0.5613774341916076,0.6164759970129988,#CDC673
"Current Medicinal Chemistry - Immunology, Endocrine & Metabolic Agents",0.6446458010123138,0.5608047777950292,#8B0000
"Dermatologic Therapy",0.9678609633831978,0.5329921450794364,#FF0000
"Theriogenology",0.7395724333083529,0.4225376719617446,#8B0000
"Research in Post-compulsory Education",0.3504356563292789,0.03984414970875592,#ffff0c
"Bulletin of The Biological Society of Washington",0.6170888075546802,0.9520633435900576,#20c157
"Journal of Energetic Materials",0.4555813109245653,0.6176903748859243,#2dffff
"Radioelectronics and Communications Systems",0.22136068399505027,0.658783680899887,#fb01ff
"Canadian Journal of Surgery",0.8436643824707322,0.2338914482003508,#8B6508
"Current Nanoscience",0.5469211980246355,0.5943750351842166,#0001fa
"Hispanic Health Care International",0.6056864822343396,0.24607514127936544,#ffff0c
"Economic Systems Research",0.13832102223941334,0.4567818088130228,#ffff0c
"Neuroembryology and Aging",0.5014090653912073,0.3721293482375308,#CDC673
"Metals and Materials International",0.3929944137627946,0.7376572786319158,#2dffff
"Journal of China University of Mining and Technology",0.4263101327089613,0.8206202197247389,#2dffff
"International Journal of Nanomedicine",0.5414854504199514,0.5802582188702765,#8B6508
"Family Planning Perspectives",0.6814379175618236,0.3108929954303201,#8B0000
"Kyushu Journal of Mathematics",0.11465653061700795,0.783953852798816,#663788
"Journal of the American Psychoanalytic Association",0.4493788302168119,0.1823296194200476,#8B6508
"Circulation-arrhythmia and Electrophysiology",0.826102615518848,0.3214900820551191,#FF0000
"Phytopathology",0.6857225583314882,0.8984526308610337,#20c157
"Journal of Gerontological Social Work",0.5295207147660871,0.15022421729845992,#8B6508
"Cambridge Opera Journal",0.14861305565315205,0.14892489548221038,#EE9A00
"Ecology Letters",0.604542423899222,0.8848985365801084,#20c157
"Clinical Risk",0.5697119067888391,0.27510440860797275,#8B6508
"Government Information Quarterly",0.21783448912288192,0.4794115411751229,#ffff0c
"Astrophysical Journal Supplement Series",0.2892790035167848,0.8902569683066405,#663788
"International Political Sociology",0.22775781492682146,0.3131313070228093,#ffff0c
"Diatom Research",0.5459544802841002,0.9168964965392056,#20c157
"Annals of Operations Research",0.14846568052635348,0.6920367931841231,#ffff0c
"Journal of Otolaryngology-head & Neck Surgery",0.4981939536486761,0.01253655295804262,#CDC673
"Chromosoma",0.734854377477104,0.8110650412366901,#8B0000
"Neuroimaging Clinics of North America",0.6939423737002723,0.18400232440884728,#CDC673
"Neuroscience & Biobehavioral Reviews",0.4873990986846147,0.3264090941915214,#CDC673
"Plasma Chemistry and Plasma Processing",0.332983534411766,0.6691853499662521,#0001fa
"Clinical and Experimental Pharmacology and Physiology",0.6878336759426544,0.517950090254548,#FF0000
"Journal of African Earth Sciences",0.4171898253653145,0.9161838586163114,#FF6600
"Nature Protocols",0.7489411729577706,0.6104197220254323,#8B0000
"Iet Microwaves Antennas & Propagation",0.2326115841389824,0.6614950646876869,#fb01ff
"Prague Economic Papers",0.14148010247609738,0.4263229249340837,#ffff0c
"Calcified Tissue International",0.7504701538881791,0.2824152228152191,#FF0000
"Journal of Business Ethics",0.28319070404603164,0.4215327257803591,#ffff0c
"Sociological Quarterly",0.32204428069799296,0.2813328460192704,#ffff0c
"Journal of Ethnic and Migration Studies",0.27042905554487634,0.2806846498305573,#ffff0c
"Advances in Cardiology",0.8166763882128383,0.3396809728455241,#FF0000
"Formal Methods in System Design",0.08787929177474768,0.5973979633798085,#fb01ff
"International Dairy Journal",0.6791046736648988,0.6840964404141754,#6B8E23
"Leukemia Research",0.8753483581635356,0.4887301417668133,#FF0000
"Water and Environment Journal",0.5052581837711495,0.8034127310257274,#2dffff
"Soft Materials",0.4713641182501057,0.7292992048443625,#0001fa
"Historical Archaeology",0.2264036259014288,0.4168189214215597,#FF6600
"Mediterranean Historical Review",0.09728730790864584,0.2140031754686707,#EE9A00
